Sensor,Time,Date,Flow,Occupancy,Vehicles Entered,Speed,Harmonic Mean Speed,Length,Vehicles Contributed,Label
Mid Points,13620.0,2025-01-07,40.0,1.0,1.0,1.6233333333333333,0.5033333333333333,0.8833333333333334,0.6666666666666666,0
End Points,13620.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,13620.0,2025-01-07,90.0,2.665,1.5,2.675,2.63,3.05,1.5,0
Start Points,13680.0,2025-01-07,40.0,1.1433333333333333,0.6666666666666666,2.393333333333333,2.3866666666666667,2.516666666666667,0.6666666666666666,0
Mid Points,13680.0,2025-01-07,40.0,0.7599999999999999,0.6666666666666666,4.043333333333334,4.033333333333333,2.516666666666667,0.6666666666666666,0
End Points,13680.0,2025-01-07,60.0,0.9733333333333333,1.0,6.293333333333334,6.286666666666666,3.5833333333333335,1.0,0
OStart Points,13680.0,2025-01-07,30.0,0.315,0.5,6.14,6.14,2.0,0.5,0
Start Points,13740.0,2025-01-07,40.0,2.63,1.3333333333333333,1.6366666666666667,1.6366666666666667,3.3333333333333335,0.6666666666666666,0
Mid Points,13740.0,2025-01-07,80.0,1.6466666666666667,1.3333333333333333,3.283333333333333,3.143333333333333,2.3433333333333333,1.3333333333333333,0
End Points,13740.0,2025-01-07,20.0,0.44333333333333336,0.3333333333333333,1.4266666666666667,1.4266666666666667,1.0,0.3333333333333333,0
OStart Points,13740.0,2025-01-07,90.0,3.025,1.5,2.78,2.775,3.5149999999999997,1.5,0
Start Points,13800.0,2025-01-07,20.0,1.34,0.6666666666666666,1.6233333333333333,1.6233333333333333,3.3333333333333335,0.3333333333333333,0
Mid Points,13800.0,2025-01-07,20.0,0.48,0.3333333333333333,3.953333333333333,3.953333333333333,3.3333333333333335,0.3333333333333333,0
End Points,13800.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,13800.0,2025-01-07,60.0,2.805,1.0,3.065,3.065,5.5,1.0,0
Start Points,13860.0,2025-01-07,40.0,1.373333333333333,1.0,3.58,3.58,3.6999999999999997,0.6666666666666666,0
Mid Points,13860.0,2025-01-07,40.0,0.49666666666666665,0.6666666666666666,3.8866666666666667,3.8833333333333333,1.3499999999999999,0.6666666666666666,0
End Points,13860.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,13860.0,2025-01-07,30.0,0.645,0.5,2.74,2.74,2.0,0.5,0
Start Points,13920.0,2025-01-07,60.0,1.9900000000000002,1.3333333333333333,9.3,9.3,8.033333333333333,1.0,0
Mid Points,13920.0,2025-01-07,100.0,1.4033333333333333,1.6666666666666667,8.553333333333333,8.543333333333335,5.45,1.6666666666666667,0
End Points,13920.0,2025-01-07,40.0,0.9433333333333334,0.6666666666666666,6.223333333333334,6.223333333333334,5.333333333333333,0.6666666666666666,0
OStart Points,13920.0,2025-01-07,150.0,3.475,2.5,3.175,3.07,2.35,2.5,0
Start Points,13980.0,2025-01-07,80.0,3.103333333333333,2.0,5.296666666666667,5.296666666666667,4.866666666666666,1.3333333333333333,0
Mid Points,13980.0,2025-01-07,80.0,1.06,1.3333333333333333,3.3966666666666665,3.373333333333333,1.3499999999999999,1.3333333333333333,0
End Points,13980.0,2025-01-07,20.0,0.9433333333333334,0.3333333333333333,1.6866666666666665,1.6866666666666665,3.3333333333333335,0.3333333333333333,0
OStart Points,13980.0,2025-01-07,60.0,1.26,1.5,2.48,2.38,1.3,1.0,0
Start Points,14040.0,2025-01-07,80.0,4.613333333333333,2.6666666666666665,1.12,1.01,2.3433333333333333,1.3333333333333333,0
Mid Points,14040.0,2025-01-07,80.0,1.4733333333333334,1.3333333333333333,3.8666666666666667,3.86,2.3433333333333333,1.3333333333333333,0
End Points,14040.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,14040.0,2025-01-07,90.0,4.415,1.5,2.99,2.985,4.335,1.5,0
Start Points,14100.0,2025-01-07,20.0,1.3566666666666667,0.6666666666666666,1.1033333333333333,1.1033333333333333,3.3333333333333335,0.3333333333333333,0
Mid Points,14100.0,2025-01-07,40.0,0.9900000000000001,0.6666666666666666,3.8266666666666667,3.8266666666666667,3.3333333333333335,0.6666666666666666,0
End Points,14100.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,14100.0,2025-01-07,120.0,4.3,2.0,2.86,2.84,4.015,2.0,0
Start Points,14160.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,14160.0,2025-01-07,40.0,1.0733333333333335,0.6666666666666666,2.5866666666666664,2.5766666666666667,2.516666666666667,0.6666666666666666,0
End Points,14160.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,14160.0,2025-01-07,90.0,2.065,1.0,4.05,3.6399999999999997,4.685,1.5,0
Start Points,14220.0,2025-01-07,80.0,3.28,2.0,5.046666666666666,4.8933333333333335,5.333333333333333,1.3333333333333333,0
Mid Points,14220.0,2025-01-07,80.0,1.0766666666666667,1.3333333333333333,8.72,8.706666666666665,3.776666666666667,1.3333333333333333,0
End Points,14220.0,2025-01-07,20.0,0.59,0.3333333333333333,1.5566666666666666,1.5566666666666666,1.7,0.3333333333333333,0
OStart Points,14220.0,2025-01-07,60.0,2.195,1.5,3.27,3.255,3.75,1.0,0
Start Points,14280.0,2025-01-07,40.0,0.9966666666666667,0.6666666666666666,2.5366666666666666,2.533333333333333,2.1666666666666665,0.6666666666666666,0
Mid Points,14280.0,2025-01-07,60.0,1.21,1.0,3.6833333333333336,3.6633333333333336,2.5566666666666666,1.0,0
End Points,14280.0,2025-01-07,40.0,0.9833333333333334,0.6666666666666666,5.626666666666668,5.626666666666668,3.6999999999999997,0.6666666666666666,0
OStart Points,14280.0,2025-01-07,150.0,4.9350000000000005,2.0,9.385,9.379999999999999,7.625,2.5,0
Start Points,14340.0,2025-01-07,40.0,1.64,1.0,4.913333333333333,4.913333333333333,5.333333333333333,0.6666666666666666,0
Mid Points,14340.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,14340.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,14340.0,2025-01-07,30.0,0.61,0.5,2.915,2.915,2.0,0.5,0
Start Points,14400.0,2025-01-07,20.0,1.3499999999999999,0.6666666666666666,1.4933333333333334,1.4933333333333334,3.3333333333333335,0.3333333333333333,0
Mid Points,14400.0,2025-01-07,80.0,1.5766666666666669,1.3333333333333333,3.5733333333333337,3.4966666666666666,2.3433333333333333,1.3333333333333333,0
End Points,14400.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,14400.0,2025-01-07,120.0,4.43,2.0,2.945,2.89,4.015,2.0,0
Start Points,14460.0,2025-01-07,40.0,0.8533333333333334,0.6666666666666666,6.88,6.88,4.3999999999999995,0.6666666666666666,0
Mid Points,14460.0,2025-01-07,40.0,0.8099999999999999,0.6666666666666666,7.086666666666666,7.086666666666666,5.333333333333333,0.6666666666666666,0
End Points,14460.0,2025-01-07,20.0,0.49333333333333335,0.3333333333333333,3.8466666666666662,3.8466666666666662,3.3333333333333335,0.3333333333333333,0
OStart Points,14460.0,2025-01-07,90.0,2.0,1.5,8.6,8.594999999999999,5.0,1.5,0
Start Points,14520.0,2025-01-07,40.0,1.8800000000000001,0.6666666666666666,4.466666666666666,4.466666666666666,7.666666666666667,0.6666666666666666,0
Mid Points,14520.0,2025-01-07,40.0,0.57,0.6666666666666666,9.053333333333333,9.053333333333333,4.3999999999999995,0.6666666666666666,0
End Points,14520.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,14520.0,2025-01-07,30.0,0.23,0.5,3.48,3.48,0.6000000000000001,0.5,0
Start Points,14580.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,14580.0,2025-01-07,20.0,0.48,0.3333333333333333,3.9499999999999997,3.9499999999999997,3.3333333333333335,0.3333333333333333,0
End Points,14580.0,2025-01-07,40.0,0.9666666666666667,0.6666666666666666,3.936666666666667,3.936666666666667,3.3333333333333335,0.6666666666666666,0
OStart Points,14580.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,14640.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,14640.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,14640.0,2025-01-07,20.0,0.9233333333333333,0.3333333333333333,1.7433333333333334,1.7433333333333334,3.3333333333333335,0.3333333333333333,0
OStart Points,14640.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,14700.0,2025-01-07,40.0,2.0500000000000003,1.3333333333333333,1.1966666666666665,1.1900000000000002,1.7,0.6666666666666666,0
Mid Points,14700.0,2025-01-07,40.0,0.5833333333333334,0.6666666666666666,3.8533333333333335,3.8533333333333335,1.7,0.6666666666666666,0
End Points,14700.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,14700.0,2025-01-07,30.0,0.895,0.5,2.815,2.815,3.05,0.5,0
Start Points,14760.0,2025-01-07,20.0,1.3566666666666667,0.6666666666666666,1.4466666666666665,1.4466666666666665,3.3333333333333335,0.3333333333333333,0
Mid Points,14760.0,2025-01-07,40.0,0.7066666666666667,0.6666666666666666,3.74,3.736666666666667,2.1666666666666665,0.6666666666666666,0
End Points,14760.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,14760.0,2025-01-07,60.0,2.305,1.0,2.925,2.92,4.275,1.0,0
Start Points,14820.0,2025-01-07,60.0,2.5900000000000003,1.6666666666666667,5.37,5.363333333333333,4.516666666666667,1.0,0
Mid Points,14820.0,2025-01-07,80.0,1.6133333333333333,1.6666666666666667,3.2100000000000004,2.19,1.5233333333333334,1.3333333333333333,0
End Points,14820.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,14820.0,2025-01-07,120.0,2.965,2.0,2.78,2.705,2.525,2.0,0
Start Points,14880.0,2025-01-07,20.0,1.0366666666666666,0.6666666666666666,0.7466666666666667,0.7466666666666667,1.7,0.3333333333333333,0
Mid Points,14880.0,2025-01-07,60.0,1.2766666666666666,1.0,2.7866666666666666,2.7266666666666666,1.7766666666666666,1.0,0
End Points,14880.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,14880.0,2025-01-07,120.0,3.905,2.0,2.535,2.48,3.14,2.0,0
Start Points,14940.0,2025-01-07,40.0,2.3866666666666663,1.3333333333333333,1.3733333333333333,1.3633333333333333,2.516666666666667,0.6666666666666666,0
Mid Points,14940.0,2025-01-07,60.0,0.81,1.0,3.6933333333333334,3.65,1.4666666666666668,1.0,0
End Points,14940.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,14940.0,2025-01-07,90.0,2.625,1.5,9.885,9.87,9.55,1.5,0
Start Points,15000.0,2025-01-07,40.0,0.75,0.6666666666666666,2.4133333333333336,2.373333333333333,1.3499999999999999,0.6666666666666666,0
Mid Points,15000.0,2025-01-07,60.0,0.96,1.0,9.06,9.040000000000001,4.866666666666666,1.0,0
End Points,15000.0,2025-01-07,40.0,0.9666666666666667,0.6666666666666666,6.153333333333333,6.153333333333333,4.3999999999999995,0.6666666666666666,0
OStart Points,15000.0,2025-01-07,90.0,2.805,1.5,2.79,2.67,3.165,1.5,0
Start Points,15060.0,2025-01-07,80.0,3.3233333333333337,2.0,4.756666666666667,4.723333333333334,5.216666666666667,1.3333333333333333,0
Mid Points,15060.0,2025-01-07,100.0,1.7133333333333332,1.6666666666666667,8.19,8.18,5.8566666666666665,1.6666666666666667,0
End Points,15060.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,15060.0,2025-01-07,90.0,3.745,2.0,8.375,8.37,8.325,1.5,0
Start Points,15120.0,2025-01-07,20.0,1.0433333333333334,0.6666666666666666,0.6699999999999999,0.6699999999999999,1.7,0.3333333333333333,0
Mid Points,15120.0,2025-01-07,20.0,0.2866666666666667,0.3333333333333333,3.936666666666667,3.936666666666667,1.7,0.3333333333333333,0
End Points,15120.0,2025-01-07,40.0,0.9400000000000001,0.6666666666666666,6.28,6.28,5.333333333333333,0.6666666666666666,0
OStart Points,15120.0,2025-01-07,30.0,0.64,0.5,2.76,2.76,2.0,0.5,0
Start Points,15180.0,2025-01-07,20.0,0.22999999999999998,0.3333333333333333,3.3699999999999997,3.3699999999999997,1.0,0.3333333333333333,0
Mid Points,15180.0,2025-01-07,20.0,0.21,0.3333333333333333,3.72,3.72,1.0,0.3333333333333333,0
End Points,15180.0,2025-01-07,20.0,0.8666666666666667,0.3333333333333333,1.8933333333333333,1.8933333333333333,3.3333333333333335,0.3333333333333333,0
OStart Points,15180.0,2025-01-07,60.0,1.17,1.0,10.255,10.255,6.05,1.0,0
Start Points,15240.0,2025-01-07,20.0,0.5066666666666667,0.3333333333333333,1.9266666666666667,1.9266666666666667,1.7,0.3333333333333333,0
Mid Points,15240.0,2025-01-07,40.0,0.9033333333333333,0.6666666666666666,3.3800000000000003,3.34,2.516666666666667,0.6666666666666666,0
End Points,15240.0,2025-01-07,20.0,0.88,0.3333333333333333,1.86,1.86,3.3333333333333335,0.3333333333333333,0
OStart Points,15240.0,2025-01-07,60.0,2.13,1.0,2.82,2.82,3.75,1.0,0
Start Points,15300.0,2025-01-07,20.0,0.7866666666666666,0.3333333333333333,2.16,2.16,3.3333333333333335,0.3333333333333333,0
Mid Points,15300.0,2025-01-07,60.0,1.3133333333333335,1.0,8.283333333333333,8.21,6.5,1.0,0
End Points,15300.0,2025-01-07,20.0,0.48333333333333334,0.3333333333333333,3.9233333333333333,3.9233333333333333,3.3333333333333335,0.3333333333333333,0
OStart Points,15300.0,2025-01-07,90.0,3.115,1.5,2.725,2.72,3.5149999999999997,1.5,0
Start Points,15360.0,2025-01-07,20.0,1.32,0.6666666666666666,1.5033333333333332,1.5033333333333332,3.3333333333333335,0.3333333333333333,0
Mid Points,15360.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,15360.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,15360.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,15420.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,15420.0,2025-01-07,20.0,0.49,0.3333333333333333,3.8666666666666667,3.8666666666666667,3.3333333333333335,0.3333333333333333,0
End Points,15420.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,15420.0,2025-01-07,30.0,1.45,0.5,2.95,2.95,5.5,0.5,0
Start Points,15480.0,2025-01-07,60.0,2.2966666666666664,1.6666666666666667,4.876666666666666,4.43,3.6999999999999997,1.0,0
Mid Points,15480.0,2025-01-07,60.0,0.7866666666666666,1.0,3.9266666666666663,3.9233333333333333,1.4666666666666668,1.0,0
End Points,15480.0,2025-01-07,20.0,0.8766666666666666,0.3333333333333333,1.87,1.87,3.3333333333333335,0.3333333333333333,0
OStart Points,15480.0,2025-01-07,30.0,0.34,0.5,5.63,5.63,2.0,0.5,0
Start Points,15540.0,2025-01-07,20.0,0.21666666666666667,0.3333333333333333,3.61,3.61,1.0,0.3333333333333333,0
Mid Points,15540.0,2025-01-07,0.0,0.10333333333333333,0.3333333333333333,-1.0,-1.0,-1.0,0.0,0
End Points,15540.0,2025-01-07,20.0,0.33666666666666667,0.3333333333333333,2.09,2.09,1.0,0.3333333333333333,0
OStart Points,15540.0,2025-01-07,120.0,2.72,2.0,8.245000000000001,8.215,5.7,2.0,0
Start Points,15600.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,15600.0,2025-01-07,60.0,0.7999999999999999,0.6666666666666666,6.916666666666667,6.853333333333333,3.6999999999999997,1.0,0
End Points,15600.0,2025-01-07,20.0,0.2833333333333333,0.3333333333333333,3.97,3.97,1.7,0.3333333333333333,0
OStart Points,15600.0,2025-01-07,60.0,1.24,1.0,2.865,2.86,2.0,1.0,0
Start Points,15660.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,15660.0,2025-01-07,20.0,0.23666666666666666,0.3333333333333333,3.2266666666666666,3.2266666666666666,1.0,0.3333333333333333,0
End Points,15660.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,15660.0,2025-01-07,30.0,0.83,0.5,2.015,2.015,2.0,0.5,0
Start Points,15720.0,2025-01-07,60.0,3.6799999999999997,2.0,1.6066666666666667,1.5866666666666667,2.7899999999999996,1.0,0
Mid Points,15720.0,2025-01-07,60.0,1.2633333333333334,1.0,3.9066666666666667,3.9066666666666667,2.7899999999999996,1.0,0
End Points,15720.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,15720.0,2025-01-07,90.0,3.835,1.5,2.92,2.91,4.685,1.5,0
Start Points,15780.0,2025-01-07,60.0,1.4966666666666668,1.3333333333333333,10.033333333333333,10.033333333333333,5.7,1.0,0
Mid Points,15780.0,2025-01-07,40.0,0.48333333333333334,0.6666666666666666,4.1000000000000005,4.056666666666667,1.3499999999999999,0.6666666666666666,0
End Points,15780.0,2025-01-07,20.0,0.17333333333333334,0.3333333333333333,1.7066666666666668,1.7066666666666668,0.06666666666666672,0.3333333333333333,0
OStart Points,15780.0,2025-01-07,30.0,0.595,0.5,2.995,2.995,2.0,0.5,0
Start Points,15840.0,2025-01-07,20.0,1.3533333333333335,0.6666666666666666,1.7733333333333334,1.7733333333333334,3.3333333333333335,0.3333333333333333,0
Mid Points,15840.0,2025-01-07,40.0,0.6966666666666667,0.6666666666666666,8.786666666666667,8.786666666666667,5.333333333333333,0.6666666666666666,0
End Points,15840.0,2025-01-07,20.0,0.9466666666666667,0.3333333333333333,1.6766666666666667,1.6766666666666667,3.3333333333333335,0.3333333333333333,0
OStart Points,15840.0,2025-01-07,60.0,2.295,1.0,2.96,2.96,4.275,1.0,0
Start Points,15900.0,2025-01-07,40.0,0.6466666666666666,0.6666666666666666,2.7933333333333334,2.7933333333333334,1.3499999999999999,0.6666666666666666,0
Mid Points,15900.0,2025-01-07,60.0,0.7133333333333334,1.0,8.6,8.593333333333334,3.6999999999999997,1.0,0
End Points,15900.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,15900.0,2025-01-07,90.0,2.05,1.5,10.04,9.985,8.5,1.5,0
Start Points,15960.0,2025-01-07,20.0,0.20666666666666667,0.3333333333333333,3.83,3.83,1.0,0.3333333333333333,0
Mid Points,15960.0,2025-01-07,40.0,0.3833333333333333,0.6666666666666666,4.17,4.17,1.0,0.6666666666666666,0
End Points,15960.0,2025-01-07,20.0,0.2866666666666667,0.3333333333333333,3.9466666666666668,3.9466666666666668,1.7,0.3333333333333333,0
OStart Points,15960.0,2025-01-07,30.0,0.565,0.5,3.19,3.19,2.0,0.5,0
Start Points,16020.0,2025-01-07,20.0,1.3500000000000003,0.6666666666666666,1.5966666666666667,1.5966666666666667,3.3333333333333335,0.3333333333333333,0
Mid Points,16020.0,2025-01-07,20.0,0.37666666666666665,0.3333333333333333,2.8266666666666667,2.8266666666666667,1.7,0.3333333333333333,0
End Points,16020.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,16020.0,2025-01-07,60.0,1.52,1.0,2.91,2.875,2.525,1.0,0
Start Points,16080.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,16080.0,2025-01-07,20.0,0.49666666666666665,0.3333333333333333,3.796666666666667,3.796666666666667,3.3333333333333335,0.3333333333333333,0
End Points,16080.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,16080.0,2025-01-07,30.0,1.425,0.5,3.005,3.005,5.5,0.5,0
Start Points,16140.0,2025-01-07,60.0,2.143333333333333,1.3333333333333333,5.6499999999999995,5.523333333333333,6.033333333333334,1.0,0
Mid Points,16140.0,2025-01-07,60.0,1.39,1.0,3.4333333333333336,3.3166666666666664,2.7899999999999996,1.0,0
End Points,16140.0,2025-01-07,40.0,1.2333333333333334,0.6666666666666666,2.0533333333333332,2.013333333333333,2.1666666666666665,0.6666666666666666,0
OStart Points,16140.0,2025-01-07,90.0,4.175,1.5,2.57,2.475,4.685,1.5,0
Start Points,16200.0,2025-01-07,80.0,2.6366666666666667,2.0,4.6866666666666665,4.6066666666666665,3.6999999999999997,1.3333333333333333,0
Mid Points,16200.0,2025-01-07,120.0,1.3866666666666667,2.0,3.5833333333333335,3.483333333333333,1.0766666666666669,2.0,0
End Points,16200.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,16200.0,2025-01-07,150.0,2.69,2.5,9.335,9.3,3.515,2.5,0
Start Points,16260.0,2025-01-07,40.0,1.5966666666666667,1.0,5.73,5.73,5.333333333333333,0.6666666666666666,0
Mid Points,16260.0,2025-01-07,60.0,1.05,1.0,3.6366666666666667,3.5733333333333337,2.01,1.0,0
End Points,16260.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,16260.0,2025-01-07,120.0,3.13,2.0,2.75,2.745,2.525,2.0,0
Start Points,16320.0,2025-01-07,20.0,1.3333333333333333,0.6666666666666666,1.0766666666666669,1.0766666666666669,3.3333333333333335,0.3333333333333333,0
Mid Points,16320.0,2025-01-07,20.0,0.48666666666666664,0.3333333333333333,3.8866666666666667,3.8866666666666667,3.3333333333333335,0.3333333333333333,0
End Points,16320.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,16320.0,2025-01-07,60.0,2.8,1.0,3.07,3.07,5.5,1.0,0
Start Points,16380.0,2025-01-07,60.0,3.1233333333333335,1.6666666666666667,4.66,4.66,6.8500000000000005,1.0,0
Mid Points,16380.0,2025-01-07,40.0,0.7766666666666667,0.6666666666666666,3.873333333333333,3.873333333333333,2.516666666666667,0.6666666666666666,0
End Points,16380.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,16380.0,2025-01-07,60.0,2.54,1.5,9.965,9.965,7.1,1.0,0
Start Points,16440.0,2025-01-07,20.0,0.8366666666666666,0.6666666666666666,2.09,2.09,1.7,0.3333333333333333,0
Mid Points,16440.0,2025-01-07,40.0,0.7566666666666667,0.6666666666666666,9.116666666666667,9.116666666666667,6.033333333333334,0.6666666666666666,0
End Points,16440.0,2025-01-07,40.0,0.8333333333333334,0.6666666666666666,6.8933333333333335,6.8933333333333335,5.333333333333333,0.6666666666666666,0
OStart Points,16440.0,2025-01-07,30.0,0.255,0.0,3.0,3.0,5.5,0.5,0
Start Points,16500.0,2025-01-07,60.0,2.21,1.0,8.816666666666666,8.816666666666666,10.366666666666667,1.0,0
Mid Points,16500.0,2025-01-07,40.0,0.79,0.6666666666666666,3.8200000000000003,3.8200000000000003,2.516666666666667,0.6666666666666666,0
End Points,16500.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,16500.0,2025-01-07,90.0,3.095,1.5,3.03,3.025,3.865,1.5,0
Start Points,16560.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,16560.0,2025-01-07,40.0,1.1966666666666665,0.6666666666666666,7.349999999999999,7.349999999999999,7.666666666666667,0.6666666666666666,0
End Points,16560.0,2025-01-07,20.0,0.48666666666666664,0.3333333333333333,3.91,3.91,3.3333333333333335,0.3333333333333333,0
OStart Points,16560.0,2025-01-07,30.0,1.455,0.5,2.94,2.94,5.5,0.5,0
Start Points,16620.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,16620.0,2025-01-07,20.0,0.6366666666666666,0.3333333333333333,2.8266666666666667,2.8266666666666667,3.3333333333333335,0.3333333333333333,0
End Points,16620.0,2025-01-07,20.0,0.41333333333333333,0.3333333333333333,1.5766666666666669,1.5766666666666669,1.0,0.3333333333333333,0
OStart Points,16620.0,2025-01-07,90.0,1.805,1.5,11.115,10.575,5.35,1.5,0
Start Points,16680.0,2025-01-07,20.0,1.02,0.6666666666666666,1.3499999999999999,1.3499999999999999,1.7,0.3333333333333333,0
Mid Points,16680.0,2025-01-07,20.0,0.2833333333333333,0.3333333333333333,3.99,3.99,1.7,0.3333333333333333,0
End Points,16680.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,16680.0,2025-01-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,16740.0,2025-01-07,60.0,2.85,1.6666666666666667,4.72,4.676666666666667,5.216666666666667,1.0,0
Mid Points,16740.0,2025-01-07,60.0,1.09,1.0,8.503333333333332,8.503333333333332,5.216666666666667,1.0,0
End Points,16740.0,2025-01-07,20.0,0.8566666666666666,0.3333333333333333,1.9266666666666667,1.9266666666666667,3.3333333333333335,0.3333333333333333,0
